id	x	y	cluster	weight<Links>	weight<Total link strength>
Atmospheric CO2 and Methane Dynamics	-0.2716	-0.0267	5	2477	448.264
Greenhouse Climate and Crop Management	-0.3603	-0.1455	5	2477	298.6126
Grey System Theory in Forecasting	-0.4552	0.2165	4	2477	698.4224
Psychosocial Aspects of Grief and Loss	0.4743	0.4816	3	2477	421.7856
Geothermal Heat Pump Systems and Efficiency	-0.6976	-0.1402	2	2477	251.062
Geochemical and Isotopic Analysis of Groundwater	-0.3423	-0.0911	5	2477	307.2727
Groundwater Flow and Contaminant Transport	-0.479	-0.0815	5	2477	266.6494
Neonatal Sepsis and Group B Streptococcus	0.826	0.0231	1	2477	476.3899
Advanced Missile Guidance and Control Systems	-0.9895	0.0998	4	2477	296.4579
Guillain-Barré and Related Neuropathies	0.9174	0.1346	8	2477	446.2524
Gut Microbiota and Health Interactions	0.4459	-0.1777	9	2477	846.9221
Graft-Versus-Host Disease in Transplantation	0.9995	-0.1593	1	2477	366.6837
Advancements in Gynecologic Cancer Treatment	1.06	-0.1405	1	2477	394.4125
Development of High-Power Microwave Sources	-1.1188	-0.0745	4	2477	418.1455
Hepatitis B Virus Infections and Treatments	0.863	-0.0876	1	2477	441.5735
Hepatitis C Virus Infection and Treatment	0.8384	-0.0519	1	2477	488.7912
Advancements in Breast Cancer Treatment and Diagnosis	0.9297	-0.2519	1	2477	484.5008
Hypoxia-Inducible Factors in Cancer	0.7096	-0.3029	6	2477	839.6177
HIV, Antiretrovirals, and Comorbid Conditions	0.8466	-0.0375	1	2477	605.1505
HIV Impact on Neurological Function	0.6755	0.0358	8	2477	642.775
HIV Infection and Treatment Strategies	0.4936	-0.1496	9	2477	627.685
HIV/AIDS Prevention and Social Factors	0.6295	0.253	1	2477	522.0559
Roles of HMGB1 and HMGA in Disease	0.6116	-0.3899	6	2477	827.1199
HPV Detection, Vaccination, and Screening	0.8864	-0.0564	1	2477	647.5555
HTLV-1 and Bovine Leukemia Virus Research	0.7315	-0.1944	9	2477	701.4815
Alopecia and Hair Growth Research	0.8151	-0.1717	1	2477	345.2404
Hallucinations and Charles Bonnet Syndrome	0.4818	-0.1402	8	2477	702.432
Noncovalent Interactions in Halogen Complexes	-0.4038	-0.7048	7	2477	485.028
Diagnosis and Treatment of Hand and Wrist Conditions	1.211	0.098	1	2477	241.2436
Handedness, Laterality, and Brain Asymmetry	0.3672	0.1684	8	2477	533.9975
Innovative Chemistry Teaching Methods	-0.3624	-0.4694	7	2477	385.0616
Techniques for Handwritten Text Recognition	-0.9533	0.2733	4	2477	375.4512
Hardware and Software Co-Design Verification	-0.9739	0.215	4	2477	500.3121
Curvature and Manifold Structures	-1.1201	0.2661	4	2477	166.7317
Mechanization and Engineering in Crop Harvesting	-0.3261	-0.1807	5	2477	284.261
Head and Neck Cancer Treatment Strategies	1.0547	-0.1119	1	2477	453.0883
Dynamics and Control in Hard Disk Drives	-1.0902	-0.0834	4	2477	507.8977
Consumer Perception of Food Labels	0.1299	0.0931	5	2477	261.5883
Socioeconomic and Racial Health Disparities	0.5979	0.357	1	2477	452.2791
Influence of Locus of Control on Health	0.5433	0.3701	3	2477	642.2171
Health Economics and Decision-Making	0.6923	0.2717	1	2477	537.9464
Language Barriers in Healthcare Communication	0.695	0.2622	1	2477	669.563
Healthcare Access, Costs, and Quality	0.7176	0.3313	1	2477	468.0108
Advancements in Hearing Aids and Implants	0.075	0.1699	4	2477	285.7231
Heart Failure Diagnosis and Management	1.0457	0.1161	1	2477	370.9921
Autonomic Nervous System and Heart Rate	0.6253	0.1182	1	2477	538.8761
Role of Heat Shock Proteins in Stress Response	0.5412	-0.4009	6	2477	837.1302
Magnetism and Superconductivity in Heavy Fermions	-0.9247	-0.3766	2	2477	388.9911
Quark-Gluon Plasma and Particle Dynamics	-0.9653	-0.2166	2	2477	132.7252
Hedgehog Pathway in Cancer and Development	0.8526	-0.1969	1	2477	618.5885
Hegelian Thought and Social Critique	-0.0949	0.9252	3	2477	159.6501
Chirality in Helical Polymeric Structures	-0.4737	-0.681	7	2477	393.1948
Helicobacter pylori and Gastric Diseases	0.8771	-0.1495	1	2477	506.9352
Hematological Markers in Cardiovascular and Inflammatory Diseases	0.9548	-0.02	1	2477	647.1451
Hematopoietic Stem Cell Dynamics	0.6232	-0.2413	6	2477	603.353
Heme Oxygenase and Carbon Monoxide	0.6171	-0.2439	6	2477	1040.4598
Hemoglobin Structure and Oxygen Transport	0.3129	-0.4481	6	2477	811.9256
Intertextuality and Themes in Henry James	-0.0813	0.977	3	2477	161.1038
Heparin-Induced Thrombocytopenia and Complications	0.9952	0.0249	1	2477	571.7711
Epidemiology and Transmission of Hepatitis A and E	0.7778	0.0206	1	2477	546.0022
Diagnosis and Treatment of Liver Cancer	1.0677	-0.0935	1	2477	490.3324
Hepatocyte Growth and Liver Repair	0.6848	-0.3139	6	2477	800.0716
Herbicide Resistance and Weed Management	0.0622	-0.3654	5	2477	252.9989
Hereditary Angioedema and Kallikrein-Kinin System	0.8158	-0.182	1	2477	783.29
Hereditary Hemorrhagic Telangiectasia and Hemoptysis	1.03	0.0277	1	2477	537.6171
Generalized Inequalities and Convex Functions	-1.0886	0.2684	4	2477	198.2148
Techniques and Outcomes in Hernia Repair	1.2382	0.0725	1	2477	311.4489
Herpesvirus Infections and Treatments	0.7703	-0.0642	9	2477	637.6169
Synthesis and Reactions of Heterocycles	-0.1455	-0.7433	7	2477	398.2555
Synthesis and Characterization of Heterocycles	-0.1632	-0.7072	7	2477	465.2958
Synthesis and Reactivity of Heterocycles	-0.1189	-0.6691	7	2477	467.5099
SiGe and GaAs Heterojunction Bipolar Transistors	-1.1495	0.0047	4	2477	467.9744
Taxonomy and Phylogeny of True Bugs	0.1335	-0.2206	5	2477	132.7917
Literary and Cultural Spatial Dynamics	-0.1094	0.8915	3	2477	223.3638
Pathogenesis and Management of Heterotopic Ossification	0.9436	-0.0409	1	2477	591.7322
Hexavalent Chromium and Environmental Impact	0.144	-0.2304	5	2477	753.9361
Hidradenitis Suppurativa and Related Conditions	1.0938	-0.0314	1	2477	334.4381
Physiological Adaptations to High Altitude	0.7026	0.0849	1	2477	612.025
Microstructure and Properties of High-Entropy Alloys	-0.8339	-0.4407	2	2477	414.4812
Sterilization and Disinfection of Medical Devices	0.5379	0.0275	1	2477	695.8311
High-Order Numerical Methods in Fluid Dynamics	-0.962	0.0956	4	2477	260.8324
Dynamics in Intense Ultrafast Laser Fields	-0.771	-0.265	2	2477	413.6595
Aerodynamics and Dynamics of High-Speed Trains	-0.9644	-0.0429	2	2477	369.7303
Properties and Applications of High-Tc Superconductors	-1.0615	-0.2485	2	2477	443.033
Diagnosis and Treatment of Hip Disorders	1.1261	0.1201	1	2477	245.2873
Techniques for Femoral Neck and Hip Fractures	1.1035	0.1098	1	2477	256.7988
Hippo Pathway in Cancer and Regeneration	0.5877	-0.3675	6	2477	784.2451
Neurogenesis and Depression Interactions	0.4834	-0.0026	8	2477	553.9328
Hippocampal Role in Memory and Cognition	0.3667	0.064	8	2477	446.2746
Histamine Receptors in Health and Disease	0.5979	-0.262	8	2477	665.2432
Epigenetic Modulation in Cancer Therapy	0.6377	-0.3942	6	2477	822.6943
Theatrical Arts and Cultural Intersections	-0.0946	0.898	3	2477	213.8948
Historical and Theoretical Musicology Studies	-0.1292	0.9204	3	2477	35.4424
Socioeconomic Dynamics in Historical Contexts	-0.1263	0.9489	3	2477	184.1606
Innovations in History Teaching and Learning	-0.0869	0.8535	3	2477	215.275
Evolution of Medical Practices and Knowledge	0.8374	0.2405	1	2477	712.5655
Historical Perspectives on Education Systems	-0.0843	0.8521	3	2477	255.5107
Philosophical Perspectives on Science and Society	-0.063	0.7268	3	2477	264.0481
Evolution of Medicine and Psychiatry	0.2813	0.6582	3	2477	373.8301
Hobbes and Modern Political Philosophy	-0.1057	0.9797	3	2477	200.687
Quaternary Climate and Environmental Changes	-0.2182	7e-04	5	2477	349.2769
Holographic Recording and Applications	-1.0419	-0.2357	2	2477	298.1708
Health and Social Challenges of Homelessness	0.5125	0.4314	3	2477	482.1062
Political Identity and Movements in Hong Kong	-0.1048	0.838	3	2477	295.8816
Glycemic Management in Hospitalized Patients	0.9993	0.0736	1	2477	523.7067
Genetic Diversity and Health Implications	0.5673	0.0171	9	2477	581.2858
Drug and Protein Binding with Serum Albumin	0.0759	-0.5458	7	2477	793.5996
Human-Animal Interactions and Welfare	0.4615	0.1679	9	2477	455.893
Human-Robot Interaction and Communication	-0.5653	0.3734	4	2477	412.9327
Advanced Humidity Sensing Technologies	-0.9805	-0.0759	4	2477	534.4692
Multidisciplinary Humor Research and Analysis	0.0311	0.7071	3	2477	352.9322
Huntington's and Spinocerebellar Ataxias	0.6003	-0.0801	8	2477	640.8638
Hydraulic Flow Dynamics and Structures	-0.7457	-0.0916	2	2477	242.8751
Hydraulic and Pneumatic Valve Dynamics	-0.9836	-0.06	2	2477	311.4708
Advanced Hydrogen Storage Materials	-0.7829	-0.5412	2	2477	503.8963
Hydrocephalus Diagnosis and Treatment Approaches	0.9581	0.0966	1	2477	501.3286
Hydrological and Climate Change Modeling	-0.3855	-0.0388	5	2477	273.645
Hydrogen Effects on Steel Integrity	-0.9526	-0.4357	2	2477	328.3272
Hydrogen Sulfide in Biology and Medicine	0.3492	-0.4082	6	2477	986.619
Deep-Sea Hydrothermal Vent Systems	-0.2087	-0.1305	5	2477	334.8877
Hydroxyapatite-Based Bone Regeneration Materials	-0.2353	-0.3896	2	2477	432.0278
Stability of Functional Equations in Various Spaces	-1.0081	0.2492	4	2477	230.1314
Taxonomy and Phylogeny of Hymenoptera	0.1281	-0.2201	5	2477	177.082
Surgical and Non-Surgical Hyperhidrosis Management	0.988	0.0306	1	2477	506.4498
Hyperkalemia in Kidney and Heart Conditions	0.9519	0.1304	1	2477	574.1218
Hypertension Treatment and Medication Adherence	0.9602	0.1533	1	2477	462.7406
Hyperthermia in Cancer Treatment	0.1666	-0.0475	1	2477	646.5271
Hypertrophic Cardiomyopathy and Related Conditions	1.0582	0.0249	1	2477	300.2222
Diversity and Impact of Fungal Pathogens	0.1686	-0.3995	5	2477	197.6589
Hypnosis and its Clinical Applications	0.4874	0.3748	3	2477	373.0663
Alkaline Phosphatase in Bone Disorders	0.6392	-0.3064	6	2477	770.2391
Irritable Bowel Syndrome and Related Conditions	0.9675	-0.0267	1	2477	324.9176
Information and Communication Technology Education	-0.428	0.4578	3	2477	453.0178
Integration of Technology in Education	-0.0549	0.6033	3	2477	309.8619
Idiopathic Intracranial Hypertension and Thrombosis	0.9921	0.1236	1	2477	427.0852
Idiopathic Pulmonary Fibrosis and Related Diseases	0.8536	-0.0516	1	2477	433.5154
IgG4-Related Systemic Inflammatory Disorders	1.0884	0.0056	1	2477	536.9888
Techniques for Multimodal Image Fusion	-0.9589	0.1856	4	2477	482.0102
Advanced Techniques in Image Segmentation	-0.8085	0.2147	4	2477	454.7062
Synthesis and Inhibition of Iminosugars	-0.0307	-0.7228	7	2477	376.4692
Immune Thrombocytopenia and Treatments	0.9489	-0.1201	1	2477	348.1042
Diagnosis and Treatment of Immunodeficiencies	0.8825	-0.1245	1	2477	447.8269
High-Velocity Impact and Shock Response	-0.9562	-0.3031	2	2477	447.2832
Design and Behavior of Impact-Resistant Structures	-0.847	-0.2722	2	2477	400.6037
Inborn Errors of Metabolism and Treatments	0.75	-0.1888	6	2477	728.009
Indigenous Perspectives in Health and Education	0.3233	0.4513	3	2477	625.634
Historical and Comparative Linguistics Studies	-0.1079	0.9301	3	2477	131.8545
Synthesis and Activity of Alkaloids	0.1068	-0.6271	7	2477	565.4856
Synthesis and Functionalization of Indolizines	-0.2446	-0.7604	7	2477	361.7811
Political and Social Dynamics in Indonesia	-0.1079	0.799	3	2477	306.7073
Optimization and Diagnostics of Conveyor Systems	-0.8028	0.0317	2	2477	550.5679
Advanced Fault Detection in Industrial Processes	-0.8525	0.0398	4	2477	408.3658
Smart Manufacturing and Cyber-Physical Systems	-0.7685	0.2622	4	2477	418.1908
Infections and Complications in Aortic Grafts	1.2144	0.0495	1	2477	376.4279
Infective Endocarditis Diagnosis and Management	1.0383	0.0569	1	2477	479.8728
Inflammatory Bowel Disease Pathogenesis and Treatment	1.0119	-0.081	1	2477	312.8013
Influenza Virus Pathogenesis and Vaccination	0.5528	-0.0305	9	2477	736.9426
Interactive and Multidimensional Data Visualization	-0.7092	0.3335	4	2477	280.6658
Infrared Photodetectors and Materials	-1.0903	-0.249	2	2477	465.55
Infrared Spectroscopy for Gas Detection	-0.8747	-0.2633	2	2477	378.4859
Infrared Thermography for Material Inspection	-0.99	-0.261	2	2477	474.7002
Optimization and Simulation in Injection Molding	-0.8531	-0.3359	2	2477	352.82
Complications from Intramuscular Injections	0.4749	-0.191	9	2477	779.1061
Technological Innovation and Market Dynamics	-0.3644	0.4957	3	2477	349.3173
Strategic Innovation and Organizational Capabilities	-0.327	0.6422	3	2477	148.2079
Insect Cold Tolerance and Adaptation Mechanisms	0.1464	-0.2478	5	2477	544.3051
Neural and Sensory Mechanisms in Insects	-0.0303	-0.0771	5	2477	552.3516
Symbiotic Relationships in Insects	0.2011	-0.2136	5	2477	642.8052
Ecology and Behavior of Insect-Plant Dynamics	0.1047	-0.2503	5	2477	214.4447
Insecticide Resistance in Agricultural Pests	0.1842	-0.2564	5	2477	529.0794
Corporate Insolvency and Restructuring Law	-0.1198	0.8192	3	2477	79.0908
Sleep Disorders and Insomnia Treatments	0.6953	0.2206	8	2477	620.75
Instructional Design and Technology Integration	-0.1229	0.6601	3	2477	366.2309
Insulin Receptor and Glucose Transport	0.5963	-0.3746	6	2477	737.6679
Developmental and Cultural-Historical Psychology	0.0184	0.6603	3	2477	175.528
HIV and Retroviral Mechanisms and Inhibitors	0.3412	-0.3701	6	2477	709.3995
Intellectual Property Law and Policy	-0.0747	0.6417	3	2477	192.158
Cognitive Abilities and Intelligence Research	0.1593	0.4672	3	2477	300.5225
Intensive Care Unit Practices and Outcomes	0.928	0.1874	1	2477	361.1463
Fault Tolerance in Network Graphs	-1.0761	0.2729	4	2477	400.8637
Intercropping for Productivity and Sustainability	-0.0514	-0.2112	5	2477	215.9075
Intercultural Influences in Global Theatre	-0.0943	0.8682	3	2477	129.2122
Nuclear Facility Decommissioning and Management	-0.5382	0.1187	4	2477	864.2197
Interferons in Immunotherapy and Disease	0.717	-0.3219	6	2477	774.3175
Intermediality in Literature and Film	-0.1049	0.9465	3	2477	178.0306
Crystal Structures of Intermetallic Compounds	-0.6354	-0.632	2	2477	460.7686
Internal Erosion in Hydraulic Structures	-0.6543	-0.0892	2	2477	215.5039
Strategies and Dynamics in Global Markets	-0.2674	0.7014	3	2477	148.5673
Globalization and Student Mobility in Education	-0.095	0.7721	3	2477	220.3559
Global Justice and Human Rights	-0.0922	0.8607	3	2477	104.3048
Global Politics and Security Dynamics	-0.1286	0.8928	3	2477	114.6085
Trade, Technology, and Economic Growth	-0.2481	0.7151	3	2477	146.9576
Interprofessional Collaboration in Healthcare	0.7687	0.3106	1	2477	443.0159
Statistical Methods for Agreement Analysis	0.0217	0.2999	3	2477	623.511
Causes and Management of Intestinal Obstruction	1.1587	0.0418	1	2477	438.6537
Mechanisms of Intestinal Nutrient Transport	0.5879	-0.3896	6	2477	783.7448
Dynamics and Impact of Intimate Partner Violence	0.4749	0.4637	3	2477	422.1049
Network Intrusion Detection and Prevention	-0.93	0.2932	4	2477	394.4066
Intussusception in Adults and Children	1.1627	0.0579	1	2477	429.1789
Inverse Problems in Differential Equations	-0.9623	0.1491	4	2477	306.6798
Immune Mechanisms in Invertebrates	0.3914	-0.33	6	2477	727.6861
Neural Mechanisms in Invertebrate Models	0.3592	-0.0548	8	2477	513.7638
Efficient Protocols for IoT and M2M Networks	-1.0594	0.2014	4	2477	380.6713
IoT Integration with Edge and Fog Computing	-0.948	0.2685	4	2477	429.6923
Ion Channel Function and Regulation	0.4225	-0.1929	8	2477	796.5081
Sensitive Detection of Nitrite in Samples	-0.3097	-0.4825	7	2477	362.4188
Ion Exchange and Sorption Processes	-0.5153	-0.5907	2	2477	538.4563
Ion-Selective Electrodes and Sensors	-0.4169	-0.5511	7	2477	436.306
Ion Beam Effects on Material Surfaces	-0.9722	-0.3704	2	2477	461.8343
Applications and Properties of Ionic Liquids	-0.5031	-0.6312	2	2477	551.8289
Ionospheric and Atmospheric Interactions	-0.6784	-0.079	2	2477	187.1948
Adverse Reactions to Iodinated Contrast Media	0.8709	0.03	1	2477	394.8036
Irish Literary Themes and Identity	-0.087	0.9711	3	2477	159.3897
Irish Nationalism and Identity Formation	-0.1031	0.9765	3	2477	202.7833
Iron Deficiency and Overload Disorders	0.7272	-0.125	1	2477	768.2652
Iron-Based Superconductors and Magnetism	-0.8237	-0.3693	2	2477	478.9904
Detection and Dosimetry of Irradiated Materials	-0.2059	-0.3431	2	2477	478.5338
Hydraulic and Control Models in Irrigation	-0.5686	-0.0368	5	2477	239.0301
Islamic History and Political Thought	-0.0986	0.9661	3	2477	163.0494
Island Autonomy and Identity Politics	-0.1242	0.7919	3	2477	278.9724
Phytoestrogens in Health and Disease	0.6134	-0.3253	6	2477	750.9481
Isotope Geochemistry in Sedimentary Systems	-0.2896	-0.1378	5	2477	291.1523
Dynamics of Turbulent Flows and Particles	-0.8157	-0.1502	2	2477	299.4344
Intelligence and Peace in Middle East	-0.1174	0.8842	3	2477	183.3103
Advanced Psychometric and Measurement Models	-0.0208	0.5465	3	2477	287.5625
Iterative Learning Control for Dynamic Systems	-1.0441	0.1541	4	2477	308.9713
Iterative Methods for Nonlinear Equations	-1.0102	0.247	4	2477	234.25
Optical Properties of Dye Aggregates	-0.6542	-0.4971	2	2477	513.0244
Japanese Identity and Cultural Dynamics	-0.1003	0.9386	3	2477	192.63
Molecular Mechanisms of Plant Disease Resistance	0.2229	-0.4044	5	2477	473.1725
Dynamics and Breakup of Liquid Jets	-0.8356	-0.1933	2	2477	433.6063
Jewish Identity and Cultural Politics	-0.0956	0.9896	3	2477	212.4359
Medieval and Early Modern Jewish-Christian Interactions	-0.1	1.0024	3	2477	165.0441
Optical Correlation in Pattern Recognition	-1.0428	-0.0412	2	2477	250.6666
Modernist Literature and Aesthetics	-0.0888	0.9856	3	2477	127.3696
Judicial Roles and Legal Interpretation	-0.0905	0.8458	3	2477	80.8156
Juvenile Idiopathic Arthritis and Hemophagocytic Syndromes	0.9851	-0.0216	1	2477	329.0904
Hormonal Regulation in Insect Development	0.3143	-0.3254	6	2477	704.3198
Kruppel-like Factors in Cancer and Medicine	0.863	-0.0011	1	2477	841.6095
Explorations of Kant's Philosophical Impact	-0.1093	0.9578	3	2477	93.6241
HIV, Herpesvirus, and Cancer Interactions	0.8876	-0.1684	1	2477	669.9466
Kawasaki Disease and Coronary Complications	1.0062	0.046	1	2477	421.6294
Genetic and Molecular Basis of Keratin Disorders	0.6946	-0.2832	6	2477	627.7524
Kernel Methods in Statistical Learning	-0.8003	0.2316	4	2477	460.1611
Decoding Algorithms for Error-Correcting Codes	-1.0977	0.2299	4	2477	420.2435
Exploration of LGBTQ+ Identities and Challenges	0.3183	0.5854	3	2477	492.5945
Quality and Standardization in Clinical Labs	0.8167	-0.0184	1	2477	276.8891
Probiotic Bacteria in Fermented Foods	0.4097	-0.3679	5	2477	430.5059
Lactoferrin's Biological and Therapeutic Roles	0.545	-0.3718	6	2477	912.5903
Phytoplankton and Eutrophication in Lakes	-0.0609	-0.184	5	2477	386.3966
Ultrasonic Waves for Structural Health Monitoring	-0.8668	-0.1562	2	2477	445.3508
Impact and Structural Analysis of Glass	-0.8073	-0.2217	2	2477	425.0789
Landslide Mechanisms and Risk Assessment	-0.5226	-0.0538	5	2477	197.5168
Langerhans and Non-Langerhans Histiocytosis	1.0646	-0.0887	1	2477	539.8942
Neurocognitive Aspects of Language Processing	0.2835	0.3473	8	2477	322.6565
